fac_cd,fac_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lat,lon
SH00001886,제주중앙여자고등학교,5000000000,제주특별자치도,5011000000,제주시,5011010400,이도이동,제주특별자치도 제주시 이도이동 1988-1,33.4910307,126.5396736
SH00000357,제천고등학교,4300000000,충청북도,4315000000,제천시,4315010500,교동,충청북도 제천시 청전동 16-2,37.1430877651,128.217944262
SH00002483,제천디지털전자고등학교,4300000000,충청북도,4315000000,제천시,4315025030,봉양읍,충청북도 제천시 봉양읍 팔송리 360,37.1407714,128.1148429
SH00007017,제천산업고등학교,4300000000,충청북도,4315000000,제천시,4315011900,고명동,충청북도 제천시 고명동 765,37.1196299661,128.234242938
SH00007022,제천상업고등학교,4300000000,충청북도,4315000000,제천시,4315012000,신백동,충청북도 제천시 신백동 182-3,37.1336488804,128.228416251
SH00006144,제천여자고등학교,4300000000,충청북도,4315000000,제천시,4315010200,서부동,충청북도 제천시 서부동 740,37.136244,128.2045214
SH00009598,제천제일고등학교,4300000000,충청북도,4315000000,제천시,4315010300,동현동,충청북도 제천시 동현동 15-3,37.1352585529,128.220870758
SH00002385,조도고등학교,4600000000,전라남도,4690000000,진도군,4690036025,조도면,전라남도 진도군 조도면 창유리 1031,34.3114446,126.0432949
SH00006440,창원대산고등학교,4800000000,경상남도,4812100000,창원시 의창구,4812132025,대산면,경상남도 창원시 의창구 대산면 제동리 274-5,35.3333454803,128.7103478832
SH00002449,창원대암고등학교,4800000000,경상남도,4812300000,창원시 성산구,4812310500,대방동,경상남도 창원시 성산구 대방동 76,35.2075538,128.7114322
SH00002450,창원명곡고등학교,4800000000,경상남도,4812100000,창원시 의창구,4812111800,명곡동,경상남도 창원시 의창구 명곡동 24-5,35.2545623,128.6488397
SH00009828,창원명지여자고등학교,4800000000,경상남도,4812100000,창원시 의창구,4812112400,명서동,경상남도 창원시 의창구 명서동 3-2,35.2518404,128.648941
SH00005295,창원문성고등학교,4800000000,경상남도,4812300000,창원시 성산구,4812313800,두대동,경상남도 창원시 의창구 두대동 108-2,35.2364459,128.6599886
SH00009055,창원봉림고등학교,4800000000,경상남도,4812100000,창원시 의창구,4812112700,봉곡동,경상남도 창원시 의창구 봉곡동 169-1,35.2483544,128.6764797
SH00004520,창원사파고등학교,4800000000,경상남도,4812300000,창원시 성산구,4812313000,사파동,경상남도 창원시 성산구 사파동 92,35.2215838,128.7045574
SH00010579,창원성민여자고등학교,4800000000,경상남도,4812100000,창원시 의창구,4812112900,팔용동,경상남도 창원시 의창구 팔용동 171-2,35.2588443,128.615348
SH00006435,창원신월고등학교,4800000000,경상남도,4812300000,창원시 성산구,4812313600,신월동,경상남도 창원시 의창구 신월동 76-1,35.2268333,128.6936877
SH00009056,창원여자고등학교,4800000000,경상남도,4812300000,창원시 성산구,4812312500,중앙동,경상남도 창원시 성산구 중앙동 11-6,35.2273746,128.6601513
SH00009057,창원용호고등학교,4800000000,경상남도,4812300000,창원시 성산구,4812313500,용호동,경상남도 창원시 의창구 용호동 68-2,35.2331436,128.6767028
SH00004521,창원중앙고등학교,4800000000,경상남도,4812300000,창원시 성산구,4812313500,용호동,경상남도 창원시 의창구 용호동 71,35.2310185,128.6772894
SH00001919,창원중앙여자고등학교,4800000000,경상남도,4812300000,창원시 성산구,4812312700,상남동,경상남도 창원시 성산구 상남동 45-4,35.2148195,128.6917643
SH00009058,창원토월고등학교,4800000000,경상남도,4812300000,창원시 성산구,4812310100,토월동,경상남도 창원시 성산구 토월동 443,35.2257466,128.7038292
SH00201302,창의고등학교,4100000000,경기도,4159000000,화성시,4159013400,목동,경기도 화성시 목동 350,37.1801471557,127.120726
SH00009819,창평고등학교,4600000000,전라남도,4671000000,담양군,4671034021,창평면,전라남도 담양군 창평면 창평리 232,35.2372321,127.0113841
SH00004160,창현고등학교,4100000000,경기도,4111500000,수원시 팔달구,4111514000,우만동,경기도 수원시 팔달구 우만동 9-1,37.2824307132,127.0413480309
SH00205221,처인고등학교,4100000000,경기도,4146100000,용인시 처인구,4146125930,남사읍,경기 용인시 처인구 남사읍 아곡리 706,37.1510019218672,127.170645188075
SH00006201,이우고등학교,4100000000,경기도,4113500000,성남시 분당구,4113511300,동원동,경기도 성남시 분당구 동원동 157-1,37.3530374,127.0908203
SH00009260,이의고등학교,4100000000,경기도,4111700000,수원시 영통구,4111710400,하동,경기도 수원시 영통구 하동 977,37.2925378,127.0714141
SH00000320,이일여자고등학교,5200000000,전북특별자치도,5214000000,익산시,5214010900,인화동1가,전라북도 익산시 인화동1가 2-42,35.934962,126.949482
SH00011344,이천고등학교,4100000000,경기도,4150000000,이천시,4150010900,증포동,경기도 이천시 증포동 402,37.2883143,127.4480181
SH00006854,이천세무고등학교,4100000000,경기도,4150000000,이천시,4150037021,설성면,경기도 이천시 설성면 금당리 175,37.1359326,127.5186763
SH00000326,이천양정여자고등학교,4100000000,경기도,4150000000,이천시,4150010200,관고동,경기도 이천시 관고동 77,37.2841651783,127.4359741874
SH00000325,이천제일고등학교,4100000000,경기도,4150000000,이천시,4150010700,안흥동,경기도 이천시 안흥동 148-1,37.2790508,127.4592665
SH00005489,이충고등학교,4100000000,경기도,4122000000,평택시,4122010900,이충동,경기도 평택시 이충동 657,37.0573633,127.0649023
SH00001441,이포고등학교,4100000000,경기도,4167000000,여주시,4167032022,흥천면,경기도 여주시 흥천면 계신리 468-8,37.376319,127.5186541
SH00006103,이현고등학교,4100000000,경기도,4150000000,이천시,4150010800,갈산동,경기도 이천시 갈산동 588,37.2851564,127.4580602
SH00007264,이화여자고등학교,1100000000,서울특별시,1114000000,중구,1114016700,정동,서울특별시 중구 정동 32-1,37.5658657925644,126.971324555771
SH00009311,작전고등학교,2800000000,인천광역시,2824500000,계양구,2824510300,작전동,인천광역시 계양구 작전동 856-90,37.5342149555448,126.724566575461
SH00004677,작전여자고등학교,2800000000,인천광역시,2824500000,계양구,2824510300,작전동,인천광역시 계양구 작전동 92,37.5321096,126.7280255
SH00003739,잠신고등학교,1100000000,서울특별시,1171000000,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 22-2,37.5150759,127.0889878
SH00008978,잠실고등학교,1100000000,서울특별시,1171000000,송파구,1171010200,신천동,서울특별시 송파구 신천동 17-1,37.5229300743,127.1065132272
SH00008979,잠실여자고등학교,1100000000,서울특별시,1171000000,송파구,1171010400,송파동,서울특별시 송파구 송파동 99-2,37.5017159,127.1135991
SH00009754,잠일고등학교,1100000000,서울특별시,1171000000,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 19-2,37.5140261,127.0814053
SH00001574,장곡고등학교,4100000000,경기도,4139000000,시흥시,4139013000,장곡동,경기도 시흥시 장곡동 799,37.3802569,126.7818435
SH00006850,장덕고등학교,2900000000,광주광역시,2920000000,광산구,2920012300,장덕동,광주광역시 광산구 장덕동 1684,35.1859988,126.8154498
SH00009325,조선대학교부속고등학교,2900000000,광주광역시,2911000000,동구,2911012200,학동,광주광역시 동구 학동 산 138-1,35.1353205,126.9307421
SH00001591,조선대학교여자고등학교,2900000000,광주광역시,2911000000,동구,2911011100,지산동,광주광역시 동구 지산동 491-3,35.1465934,126.9327006
SH00001508,조원고등학교,4100000000,경기도,4111100000,수원시 장안구,4111113600,조원동,경기도 수원시 장안구 조원동 44,37.3071416,127.0157697
SH00009223,조일고등학교,2700000000,대구광역시,2714000000,동구,2714011400,신평동,대구광역시 동구 신평동 760-50,35.881748,128.6948793
SH00009246,조종고등학교,4100000000,경기도,4182000000,가평군,4182034521,조종면,경기도 가평군 조종면 현리 438,37.814360538,127.3466118313
SH00000392,종촌고등학교,3600000000,세종특별자치시,3611000000,,3611011100,종촌동,세종특별자치시 종촌동 678,36.5046303239,127.245837939
SH00006127,주덕고등학교,4300000000,충청북도,4313000000,충주시,4313025025,주덕읍,충청북도 충주시 주덕읍 신중리 130-3,36.9726521653,127.786134362
SH00201742,천상고등학교,3100000000,울산광역시,3171000000,울주군,3171025922,범서읍,울산광역시 울주군 범서읍 천상리 566-14,35.5656279,129.222112283
SH00007535,천안고등학교,4400000000,충청남도,4413100000,천안시 동남구,4413111300,봉명동,충청남도 천안시 동남구 봉명동 205-1,36.8087947,127.134291
SH00001496,천안공업고등학교,4400000000,충청남도,4413100000,천안시 동남구,4413111800,신부동,충청남도 천안시 동남구 신부동 386-26,36.8150222,127.156054
SH00009619,천안두정고등학교,4400000000,충청남도,4413300000,천안시 서북구,4413310400,두정동,충청남도 천안시 서북구 두정동 2006,36.8350277,127.1305088
SH00201208,천안불당고등학교,4400000000,충청남도,4413300000,천안시 서북구,4413310800,불당동,충청남도 천안시 서북구 불당동 1794,36.8094945743,127.102975059
SH00004660,이화여자대학교병설미디어고등학교,1100000000,서울특별시,1126000000,중랑구,1126010500,망우동,서울특별시 중랑구 망우동 220,37.6037439,127.1049794
SH00005173,이화여자대학교사범대학부속이화금란고등학교,1100000000,서울특별시,1141000000,서대문구,1141011400,신촌동,서울특별시 서대문구 대신동 47,37.5663658352,126.9476610035
SH00006654,이화여자외국어고등학교,1100000000,서울특별시,1114000000,중구,1114016800,순화동,서울특별시 중구 순화동 1-1,37.5655770533,126.9696427958
SH00006987,익산고등학교,5200000000,전북특별자치도,5214000000,익산시,5214040021,금마면,전라북도 익산시 금마면 동고도리 565,35.9946084,127.0559901
SH00006707,인덕과학기술고등학교,1100000000,서울특별시,1135000000,노원구,1135010200,월계동,서울특별시 노원구 월계동 648,37.6310855697,127.055056587441
SH00005452,인덕원고등학교,4100000000,경기도,4117300000,안양시 동안구,4117310200,관양동,경기도 안양시 동안구 관양동 193-3,37.3997528,126.9810968
SH00003794,인동고등학교,4700000000,경상북도,4719000000,구미시,4719012000,구평동,경상북도 구미시 구평동 477,36.0899616,128.432211325
SH00002555,인명여자고등학교,2800000000,인천광역시,2817700000,미추홀구,2817710600,관교동,인천광역시 미추홀구 관교동 13-5,37.4400847,126.6974266
SH00001855,인상고등학교,5200000000,전북특별자치도,5218000000,정읍시,5218025025,신태인읍,전라북도 정읍시 신태인읍 화호리 251-3,35.7190907,126.8396318
SH00005449,인성여자고등학교,2800000000,인천광역시,2811000000,중구,2811012000,송학동2가,인천광역시 중구 송학동2가 18-1,37.4742132975,126.6243873072
SH00003763,인월고등학교,5200000000,전북특별자치도,5219000000,남원시,5219047023,인월면,전라북도 남원시 인월면 서무리 678-2,35.4647189,127.6024663
SH00002530,인일여자고등학교,2800000000,인천광역시,2811000000,중구,2811013700,전동,인천광역시 중구 전동 25-4,37.4778677,126.6262074
SH00002543,인제고등학교,2800000000,인천광역시,2820000000,남동구,2820010200,간석동,인천광역시 남동구 간석동 1-136,37.461412,126.7130852
SH00006969,인제고등학교,5100000000,강원특별자치도,5181000000,인제군,5181025023,인제읍,강원특별자치도 인제군 인제읍 합강리 342-8,38.0741321,128.1776399
SH00005268,장성고등학교,4600000000,전라남도,4688000000,장성군,4688025024,장성읍,전라남도 장성군 장성읍 영천리 203,35.3088052,126.7981292
SH00004186,장성여자고등학교,5100000000,강원특별자치도,5119000000,태백시,5119010500,문곡동,강원특별자치도 태백시 문곡동 33-7,37.1257521,129.0058885
SH00006444,장성하이텍고등학교,4600000000,전라남도,4688000000,장성군,4688025024,장성읍,전라남도 장성군 장성읍 영천리 615,35.3091293971724,126.793774679857
SH00009022,장수고등학교,5200000000,전북특별자치도,5274000000,장수군,5274025023,장수읍,전라북도 장수군 장수읍 선창리 381-2,35.6559983,127.5228661
SH00004156,장안고등학교,4100000000,경기도,4111100000,수원시 장안구,4111113000,정자동,경기도 수원시 장안구 정자동 886-3,37.2929445,126.9955788
SH00006148,장안제일고등학교,2600000000,부산광역시,2671000000,기장군,2671025321,장안읍,부산광역시 기장군 장안읍 좌천리 516-16,35.3145036654,129.2407786
SH00008991,장유고등학교,4800000000,경상남도,4825000000,김해시,4825012500,부곡동,경상남도 김해시 부곡동 1166,35.2020874,128.803920067
SH00002489,주례여자고등학교,2600000000,부산광역시,2653000000,사상구,2653010600,주례동,부산광역시 사상구 주례동 84-176,35.1453636949,129.013557916
SH00006205,주문진고등학교,5100000000,강원특별자치도,5115000000,강릉시,5115025022,주문진읍,강원특별자치도 강릉시 주문진읍 교항리 48-194,37.8813628,128.8306386
SH00009264,주산산업고등학교,4400000000,충청남도,4418000000,보령시,4418038021,주산면,충청남도 보령시 주산면 금암리 506,36.1982382,126.6361837
SH00000330,주성고등학교,4300000000,충청북도,4311100000,청주시 상당구,4311112100,용담동,충청북도 청주시 상당구 용담동 437,36.6348341232,127.510649738
SH00001464,주엽고등학교,4100000000,경기도,4128700000,고양시 일산서구,4128710400,대화동,경기도 고양시 일산서구 대화동 2168,37.6759159,126.7544967
SH00009321,주천고등학교,5100000000,강원특별자치도,5175000000,영월군,5175036021,주천면,강원특별자치도 영월군 주천면 주천리 1430,37.2759175,128.2638872
SH00009251,천안상업고등학교,4400000000,충청남도,4413300000,천안시 서북구,4413311000,신당동,충청남도 천안시 서북구 신당동 98,36.8593314,127.1578537
SH00001497,천안신당고등학교,4400000000,충청남도,4413300000,천안시 서북구,4413311000,신당동,충청남도 천안시 서북구 신당동 312-3,36.8513224,127.159498
SH00006172,천안쌍용고등학교,4400000000,충청남도,4413300000,천안시 서북구,4413310700,쌍용동,충청남도 천안시 서북구 쌍용동 502-8,36.788345,127.1137715
SH00002506,천안업성고등학교,4400000000,충청남도,4413300000,천안시 서북구,4413310900,업성동,충청남도 천안시 서북구 업성동 195-5,36.8619616,127.1375832
SH00009237,천안여자고등학교,4400000000,충청남도,4413100000,천안시 동남구,4413111000,삼룡동,충청남도 천안시 동남구 삼룡동 102-1,36.7785449,127.1691766
SH00007536,천안여자상업고등학교,4400000000,충청남도,4413100000,천안시 동남구,4413111300,봉명동,충청남도 천안시 동남구 봉명동 216-1,36.8034745,127.1355668
SH00004139,천안오성고등학교,4400000000,충청남도,4413300000,천안시 서북구,4413310500,성성동,충청남도 천안시 서북구 성성동 1-4,36.8414248,127.142135
SH00004140,천안월봉고등학교,4400000000,충청남도,4413300000,천안시 서북구,4413310800,불당동,충청남도 천안시 서북구 불당동 825,36.8045528,127.1117891
SH00009620,천안제일고등학교,4400000000,충청남도,4413100000,천안시 동남구,4413110700,원성동,충청남도 천안시 동남구 원성동 266-4,36.8082781,127.1544291
SH00006173,천안중앙고등학교,4400000000,충청남도,4413100000,천안시 동남구,4413110700,원성동,충청남도 천안시 동남구 원성동 460-1,36.810718,127.1594411
SH00011390,인창고등학교,4100000000,경기도,4131000000,구리시,4131010300,인창동,경기도 구리시 인창동 669-3,37.6052116,127.1465506
SH00009688,인창고등학교,1100000000,서울특별시,1141000000,서대문구,1141010100,충정로2가,서울특별시 서대문구 충정로2가 70-2,37.5651544409553,126.962864928139
SH00009650,인천고등학교,2800000000,인천광역시,2817700000,미추홀구,2817710500,주안동,인천광역시 미추홀구 주안동 1555,37.4532344,126.6907033
SH00004189,인천고잔고등학교,2800000000,인천광역시,2820000000,남동구,2820011000,논현동,인천광역시 남동구 논현동 762-1,37.3891078,126.7222485
SH00009277,인천공항고등학교,2800000000,인천광역시,2811000000,중구,2811014700,운서동,인천광역시 중구 운서동 2709-2,37.4974454,126.4860072
SH00009649,인천과학고등학교,2800000000,인천광역시,2811000000,중구,2811014700,운서동,인천광역시 중구 운서동 3077-1,37.4913264,126.5074054
SH00001675,장충고등학교,1100000000,서울특별시,1114000000,중구,1114016200,신당동,서울특별시 중구 신당동 432-460,37.5531457,127.0065905
SH00004668,장항고등학교,4400000000,충청남도,4477000000,서천군,4477025023,장항읍,충청남도 서천군 장항읍 성주리 138-4,36.0165769,126.7067769
SH00005474,장항공업고등학교,4400000000,충청남도,4477000000,서천군,4477025026,장항읍,충청남도 서천군 장항읍 화천리 330-1,36.0164813149277,126.68569748896
SH00009574,장호원고등학교,4100000000,경기도,4150000000,이천시,4150025033,장호원읍,경기도 이천시 장호원읍 노탑리 717,37.1270700711,127.6176283108
SH00009707,장훈고등학교,1100000000,서울특별시,1156000000,영등포구,1156013200,신길동,서울특별시 영등포구 신길동 92-176,37.5133645,126.9151152
SH00002448,장흥고등학교,4600000000,전라남도,4680000000,장흥군,4680025038,장흥읍,전라남도 장흥군 장흥읍 향양리 945,34.6800197,126.9161181
SH00009050,장흥관산고등학교,4600000000,전라남도,4680000000,장흥군,4680025326,관산읍,전라남도 장흥군 관산읍 옥당리 356-1,34.5589115,126.9369408
SH00003820,죽변고등학교,4700000000,경상북도,4793000000,울진군,4793037021,죽변면,경상북도 울진군 죽변면 죽변리 215,37.0652143053,129.421328693
SH00011350,죽산고등학교,4100000000,경기도,4155000000,안성시,4155040021,죽산면,경기도 안성시 죽산면 죽산리 321,37.0825776,127.4244809
SH00009305,죽전고등학교,4100000000,경기도,4146500000,용인시 수지구,4146510200,죽전동,경기도 용인시 수지구 죽전동 861-1,37.3325067,127.1057613
SH00009783,줄포자동차공업고등학교,5200000000,전북특별자치도,5280000000,부안군,5280041023,줄포면,전라북도 부안군 줄포면 우포리 138-3,35.5846794,126.67727
SH00005577,중경고등학교,1100000000,서울특별시,1117000000,용산구,1117012900,이촌동,서울특별시 용산구 이촌동 300-302,37.5176026,126.9757149
SH00006045,중동고등학교,1100000000,서울특별시,1168000000,강남구,1168011400,일원동,서울특별시 강남구 일원동 618,37.4935585,127.0804483
SH00010565,중마고등학교,4600000000,전라남도,4623000000,광양시,4623010700,마동,전라남도 광양시 마동 1087,34.9534323,127.6973316
SH00006416,중모고등학교,4700000000,경상북도,4725000000,상주시,4725038021,모동면,경상북도 상주시 모동면 덕곡리 1073,36.3254048076,127.960857913
SH00006410,중문고등학교,5000000000,제주특별자치도,5013000000,서귀포시,5013011400,대포동,제주특별자치도 서귀포시 대포동 472,33.2546123,126.4472748
SH00001465,중산고등학교,4100000000,경기도,4128500000,고양시 일산동구,4128510200,중산동,경기도 고양시 일산동구 중산동 1554,37.6967102,126.7828923
SH00001835,중산고등학교,1100000000,서울특별시,1168000000,강남구,1168011400,일원동,서울특별시 강남구 일원동 714,37.485653,127.0808471
SH00009621,천안청수고등학교,4400000000,충청남도,4413100000,천안시 동남구,4413110900,청수동,충청남도 천안시 동남구 청수동 423,36.7912402,127.1594399
SH00000408,천천고등학교,4100000000,경기도,4111100000,수원시 장안구,4111113300,천천동,경기도 수원시 장안구 천천동 513,37.2991673,126.9829752
SH00010530,철성고등학교,4800000000,경상남도,4882000000,고성군,4882025026,고성읍,경상남도 고성군 고성읍 기월리 143-6,34.9840672395,128.320164042
SH00009284,철암고등학교,5100000000,강원특별자치도,5119000000,태백시,5119010400,철암동,강원특별자치도 태백시 철암동 337-1,37.1227223,129.0445982
SH00006960,철원고등학교,5100000000,강원특별자치도,5178000000,철원군,5178025021,철원읍,강원특별자치도 철원군 철원읍 화지리 54,38.2096290014,127.211281108
SH00006961,철원여자고등학교,5100000000,강원특별자치도,5178000000,철원군,5178025921,동송읍,강원특별자치도 철원군 동송읍 이평리 862-2,38.2046801,127.2099994
SH00006101,첨단고등학교,2900000000,광주광역시,2920000000,광산구,2920011500,월계동,광주광역시 광산구 월계동 864-11,35.2065118,126.8377279
SH00006160,청구고등학교,2700000000,대구광역시,2714000000,동구,2714010200,신천동,대구광역시 동구 신천동 850-6,35.8684447489084,128.620717995712
SH00002470,청담고등학교,4100000000,경기도,4122000000,평택시,4122025045,팽성읍,경기도 평택시 팽성읍 송화리 810,36.9627249,127.0614106
SH00001531,인천국제고등학교,2800000000,인천광역시,2811000000,중구,2811014700,운서동,인천광역시 중구 운서동 3077-4,37.4901089,126.509171
SH00002544,인천금융고등학교,2800000000,인천광역시,2820000000,남동구,2820011000,논현동,인천광역시 남동구 논현동 580-2,37.4086254,126.7114096
SH00000431,인천기계공업고등학교,2800000000,인천광역시,2817700000,미추홀구,2817710500,주안동,인천광역시 미추홀구 주안동 638-2,37.4568104,126.6682801
SH00005461,인천남고등학교,2800000000,인천광역시,2820000000,남동구,2820010200,간석동,인천광역시 남동구 간석동 614-12,37.4681408,126.696435
SH00009667,인천남동고등학교,2800000000,인천광역시,2820000000,남동구,2820011000,논현동,인천광역시 남동구 논현동 588-1,37.4057028,126.7214727
SH00009288,인천논현고등학교,2800000000,인천광역시,2820000000,남동구,2820011000,논현동,인천광역시 남동구 논현동 604-2,37.4034916,126.7272258
SH00002558,인천대건고등학교,2800000000,인천광역시,2818500000,연수구,2818510500,동춘동,인천광역시 연수구 동춘동 517-1,37.4022525,126.6653509
SH00004537,인천디자인고등학교,2800000000,인천광역시,2826000000,서구,2826010600,연희동,인천광역시 서구 연희동 744-1,37.5483553,126.6713584
SH00009313,인천마전고등학교,2800000000,인천광역시,2826000000,서구,2826011300,마전동,인천광역시 서구 마전동 199,37.6108235484,126.664333279
SH00000436,인천만수고등학교,2800000000,인천광역시,2820000000,남동구,2820010300,만수동,인천광역시 남동구 만수동 60-5,37.4469435,126.7422359
SH00005162,재현고등학교,1100000000,서울특별시,1135000000,노원구,1135010600,중계동,서울특별시 노원구 중계동 175,37.6615474,127.0814504
SH00006125,저동고등학교,4100000000,경기도,4128500000,고양시 일산동구,4128510300,정발산동,경기도 고양시 일산동구 정발산동 1208,37.6708874,126.7788822
SH00004109,저현고등학교,4100000000,경기도,4128500000,고양시 일산동구,4128510100,식사동,경기도 고양시 일산동구 식사동 355-4,37.6777218,126.8160232
SH00009247,전곡고등학교,4100000000,경기도,4180000000,연천군,4180025321,전곡읍,경기도 연천군 전곡읍 은대리 506-1,38.0162482,127.0612158
SH00004546,전남고등학교,2900000000,광주광역시,2914000000,서구,2914012000,치평동,광주광역시 서구 치평동 1174,35.1474599,126.8436867
SH00006100,전남공업고등학교,2900000000,광주광역시,2920000000,광산구,2920011800,신창동,광주광역시 광산구 신창동 999,35.1934513,126.8414343
SH00003804,전남과학고등학교,4600000000,전라남도,4617000000,나주시,4617039021,금천면,전라남도 나주시 금천면 오강리 185-6,35.0330119,126.7590635
SH00010572,전남기술과학고등학교,4600000000,전라남도,4679000000,화순군,4679025024,화순읍,전라남도 화순군 화순읍 신기리 60,35.0724179,126.9931683
SH00006414,전남미용고등학교,4600000000,전라남도,4617000000,나주시,4617012300,영산동,전라남도 나주시 영산동 91,34.9981363,126.7119836
SH00004528,전남보건고등학교,4600000000,전라남도,4686000000,함평군,4686038025,월야면,전라남도 함평군 월야면 월야리 627-5,35.1888546,126.6244503
SH00004512,전남생명과학고등학교,4600000000,전라남도,4681000000,강진군,4681025024,강진읍,전라남도 강진군 강진읍 교촌리 135-1,34.6466159,126.7766273
SH00005497,전남여자고등학교,2900000000,광주광역시,2911000000,동구,2911010700,장동,광주광역시 동구 장동 39-12,35.1513562,126.9205781
SH00006849,전남여자상업고등학교,2900000000,광주광역시,2917000000,북구,2917011600,삼각동,광주광역시 북구 삼각동 479-1,35.1991166,126.8969507
SH00002452,전남예술고등학교,4600000000,전라남도,4684000000,무안군,4684025625,삼향읍,전라남도 무안군 삼향읍 유교리 1055-8,34.8468213,126.4307404
SH00003802,전남외국어고등학교,4600000000,전라남도,4617000000,나주시,4617012400,용산동,전라남도 나주시 용산동 51-1,34.9937769,126.7229649
SH00006425,전남자연과학고등학교,4600000000,전라남도,4673000000,구례군,4673025026,구례읍,전라남도 구례군 구례읍 봉서리 1096-2,35.1998746,127.4620731
SH00001908,전남조리과학고등학교,4600000000,전라남도,4672000000,곡성군,4672025023,곡성읍,전라남도 곡성군 곡성읍 교촌리 22,35.2825799,127.2877496
SH00006439,전남체육고등학교,4600000000,전라남도,4684000000,무안군,4684025326,일로읍,전라남도 무안군 일로읍 월암리 16-4,34.8448555,126.4974581
SH00006574,전라고등학교,5200000000,전북특별자치도,5211300000,전주시 덕진구,5211312100,송천동1가,전라북도 전주시 덕진구 송천동1가 137-25,35.8604169,127.1247786
SH00006985,전북과학고등학교,5200000000,전북특별자치도,5214000000,익산시,5214040025,금마면,전라북도 익산시 금마면 용순리 210,36.01433,127.036154
SH00005564,중앙고등학교,1100000000,서울특별시,1111000000,종로구,1111014800,계동,서울특별시 종로구 계동 1-36,37.5858736635623,126.985890484288
SH00002371,중앙대학교사범대학부속고등학교,1100000000,서울특별시,1168000000,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 산 21,37.4919416,127.0521317
SH00003211,중앙여자고등학교,1100000000,서울특별시,1141000000,서대문구,1141011000,북아현동,서울특별시 서대문구 북아현동 1-90,37.5628641,126.9531684
SH00009658,중원고등학교,4100000000,경기도,4119200000,부천시 원미구,4119210800,중동,경기도 부천시 중동 1025,37.5117992,126.7621551
SH00011387,중일고등학교,3000000000,대전광역시,3020000000,유성구,3020014600,관평동,대전광역시 유성구 관평동 671,36.4203307,127.3888809
SH00007287,중화고등학교,1100000000,서울특별시,1126000000,중랑구,1126010300,중화동,서울특별시 중랑구 중화동 4-21,37.6046784,127.0832703
SH00001536,중흥고등학교,4100000000,경기도,4119200000,부천시 원미구,4119210800,중동,경기도 부천시 중동 1040-4,37.5085269,126.7689819
SH00007529,증평공업고등학교,4300000000,충청북도,4374500000,증평군,4374525028,증평읍,충청북도 증평군 증평읍 증천리 713,36.7809138,127.590324674
SH00006171,증평정보고등학교,4300000000,충청북도,4374500000,증평군,4374525030,증평읍,충청북도 증평군 증평읍 초중리 11-8,36.7785357399,127.577146147
SH00010479,청담고등학교,1100000000,서울특별시,1168000000,강남구,1168011000,압구정동,서울특별시 강남구 압구정동 526,37.5278836,127.0435289
SH00002458,청덕고등학교,4100000000,경기도,4146300000,용인시 기흥구,4146311400,청덕동,경기도 용인시 기흥구 청덕동 524,37.2922692,127.1439482
SH00001907,청도고등학교,4700000000,경상북도,4782000000,청도군,4782025321,청도읍,경상북도 청도군 청도읍 고수리 840-2,35.6407349628,128.747931363
SH00006865,청란여자고등학교,3000000000,대전광역시,3014000000,중구,3014011100,부사동,대전광역시 중구 부사동 450-3,36.3105258,127.4296446
SH00005593,청량고등학교,1100000000,서울특별시,1123000000,동대문구,1123010700,청량리동,서울특별시 동대문구 청량리동 2-7,37.5887771,127.0510593
SH00000409,청명고등학교,4100000000,경기도,4111700000,수원시 영통구,4111710500,영통동,경기도 수원시 영통구 영통동 956-1,37.2605861,127.0772725
SH00005493,청북고등학교,4100000000,경기도,4122000000,평택시,4122025924,청북읍,경기도 평택시 청북읍 옥길리 1145,37.0224967,126.9198454
SH00007026,청산고등학교,4300000000,충청북도,4373000000,옥천군,4373035022,청산면,충청북도 옥천군 청산면 백운리 333-1,36.3492301309,127.795179914
SH00001543,인천미래생활고등학교,2800000000,인천광역시,2823700000,부평구,2823710700,부개동,인천광역시 부평구 부개동 499-9,37.5006893,126.7425899
SH00001586,인천보건고등학교,2800000000,인천광역시,2826000000,서구,2826011000,석남동,인천광역시 서구 석남동 295-1,37.5049,126.6814698
SH00006221,인천부흥고등학교,2800000000,인천광역시,2823700000,부평구,2823710700,부개동,인천광역시 부평구 부개동 120-547,37.4910975,126.7365634
SH00009674,인천뷰티예술고등학교,2800000000,인천광역시,2818500000,연수구,2818510500,동춘동,인천광역시 연수구 동춘동 932-3,37.4038065,126.6716449
SH00009299,인천비즈니스고등학교,2800000000,인천광역시,2817700000,미추홀구,2817710400,도화동,인천광역시 미추홀구 도화동 43-24,37.471877,126.666597117
SH00002545,인천산곡고등학교,2800000000,인천광역시,2823700000,부평구,2823710300,산곡동,인천광역시 부평구 산곡동 137-2,37.5026986,126.7129853
SH00000297,전북여자고등학교,5200000000,전북특별자치도,5211300000,전주시 덕진구,5211312900,고랑동,전라북도 전주시 덕진구 고랑동 721-1,35.8732471,127.0844176
SH00004070,전북외국어고등학교,5200000000,전북특별자치도,5213000000,군산시,5213014600,소룡동,전라북도 군산시 소룡동 1044-2,35.9810996,126.6847285
