corp_cd,corp_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lon,lat,corp_depth1_cd,corp_depth1,corp_depth2_cd,corp_depth2,corp_depth3_cd,corp_depth3,corp_depth4_cd,corp_depth4,corp_depth5_cd,corp_depth5
150633,(주)지누스,4100000000,경기도,4113500000,성남시 분당구,4113510700,야탑동,"경기도 성남시 분당구 야탑로81번길 10,8층(야탑동, 아미고타워)",127.1282082886,37.4105972729,C,제조업,32,가구 제조업,320,가구 제조업,3209,기타 가구 제조업,32099,그 외 기타 가구 제조업
556907,(주)에이스테크놀로지,2800000000,인천광역시,2818500000,연수구,2818510600,송도동,인천광역시 연수구 하모니로187번길 16 -,126.6418512405,37.3793324128,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
560122,(주)한울소재과학,4100000000,경기도,4159000000,화성시,4159013100,영천동,경기도 화성시 동탄기흥로 593-16 서린글로벌센터 3층,127.0922452281,37.2135801391,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2641,유선 통신장비 제조업,26410,유선 통신장비 제조업
579999,(주)고영테크놀러지,4100000000,경기도,4146500000,용인시 수지구,4146510700,상현동,경기도 용인시 수지구 포은대로59번길 18 (상현동),127.0668159547,37.3011844505,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
585538,(주)에스에너지,4100000000,경기도,4113500000,성남시 분당구,4113510900,삼평동,"경기도 성남시 분당구 판교역로241번길 20 (삼평동, 미래에셋타워 3층)",127.1073729445,37.4027622178,C,제조업,28,전기장비 제조업,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2811,"전동기, 발전기 및 전기 변환장치 제조업",28114,에너지 저장장치 제조업
659684,(주)장원테크,4700000000,경상북도,4719000000,구미시,4719011300,공단동,경상북도 구미시 1공단로7길 14-9 &nbsp,128.3791258205,36.1033626189,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26422,이동전화기 제조업
665676,(주)아시아경제,1100000000,서울특별시,1114000000,중구,1114015900,초동,"서울특별시 중구 충무로 29 아시아미디어타워 10층,11층 &nbsp",126.9925083286,37.5638367503,J,정보통신업,63,정보서비스업,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",6312,포털 및 기타 인터넷 정보매개 서비스업,63120,포털 및 기타 인터넷 정보매개 서비스업
666204,제너셈(주),2800000000,인천광역시,2818500000,연수구,2818510600,송도동,인천광역시 연수구 송도과학로84번길 24 제너셈 사옥,126.664793544,37.3786898415,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
799539,(주)제노레이,4100000000,경기도,4113300000,성남시 중원구,4113310500,상대원동,경기도 성남시 중원구 둔촌대로541번길 60 -,127.1766505709,37.4373164565,C,제조업,27,"의료, 정밀, 광학기기 및 시계 제조업",271,의료용 기기 제조업,2711,방사선 장치 및 전기식 진단 기기 제조업,27111,방사선 장치 제조업
915508,(주)알엔투테크놀로지,4100000000,경기도,4159000000,화성시,4159013800,방교동,경기도 화성시 동탄면 동탄산단9길 11,127.0890095586,37.1756351508,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
1105621,(주)엔투텍,4100000000,경기도,4155000000,안성시,4155038022,원곡면,경기도 안성시 원곡면 원당로 157 -,127.1622909854,37.0357042675,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29294,주형 및 금형 제조업
1112889,(주)피엔에이치테크,4100000000,경기도,4146300000,용인시 기흥구,4146311600,중동,"경기도 용인시 기흥구 동백중앙로16번길 16-25, 804호(중동, 대우프론티어밸리 1단지) &nbsp",127.1678890509,37.2568194368,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2011,기초 유기 화학물질 제조업,20119,석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업
1124680,(주)보라티알,1100000000,서울특별시,1168000000,강남구,1168010800,논현동,서울특별시 강남구 강남대로 518 화이트518,127.0230824927,37.5084375218,G,도매 및 소매업,46,도매 및 상품 중개업,463,음ㆍ식료품 및 담배 도매업,4632,가공식품 도매업,46329,기타 가공식품 도매업
1215618,(주)와이엠텍,4300000000,충청북도,4311300000,청주시 흥덕구,4311332033,옥산면,충청북도 청주시 흥덕구 옥산면 과학산업3로 38,127.4174577118,36.6956289915,C,제조업,28,전기장비 제조업,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2812,전기 공급 및 제어장치 제조업,28123,배전반 및 전기 자동제어반 제조업
355089,(주)토탈소프트뱅크,2600000000,부산광역시,2635000000,해운대구,2635010200,석대동,부산광역시 해운대구 반송로513번길 66-39(석대동),129.1194125282,35.2235422091,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221,시스템 소프트웨어 개발 및 공급업
958664,주식회사 신스틸,2600000000,부산광역시,2644000000,강서구,2644011500,미음동,부산광역시 강서구 미음산단4로 174,128.858782204,35.1600358902,C,제조업,24,1차 금속 제조업,241,1차 철강 제조업,2413,철강관 제조업,24133,강관 가공품 및 관 연결구류 제조업
140168,(주)에이치에스애드,1100000000,서울특별시,1144000000,마포구,1144010200,공덕동,서울특별시 마포구  마포대로 155 LG마포B/D15F,126.9536560525,37.5483585765,M,"전문, 과학 및 기술 서비스업",71,전문 서비스업,713,광고업,7131,광고 대행업,71310,광고 대행업
1262458,동아타이어공업주식회사,4800000000,경상남도,4833000000,양산시,4833011100,유산동,경상남도 양산시 유산공단11길 11,129.0299380111,35.3723325756,C,제조업,22,고무 및 플라스틱제품 제조업,221,고무제품 제조업,2219,기타 고무제품 제조업,22193,고무 의류 및 기타 위생용 비경화 고무제품 제조업
199076,(주)동일기연,4100000000,경기도,4159000000,화성시,4159026228,남양읍,경기도 화성시  남양로930번길 28 동일기연,126.833622884,37.219766363,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2629,기타 전자부품 제조업,26295,전자감지장치 제조업
1258428,프레스티지바이오로직스(주),4300000000,충청북도,4311300000,청주시 흥덕구,4311325026,오송읍,충청북도 청주시 흥덕구 오송읍 오송생명1로 197,127.3221802311,36.6374130091,C,제조업,21,의료용 물질 및 의약품 제조업,212,의약품 제조업,2123,동물용 의약품 제조업,21230,동물용 의약품 제조업
1423916,주식회사 온코크로스,1100000000,서울특별시,1171000000,송파구,1171010800,문정동,"서울특별시 송파구 법원로11길 7 905호(문정동, 문정현대지식산업센터1-2)",127.1193914119,37.4852991783,M,"전문, 과학 및 기술 서비스업",70,연구개발업,701,자연과학 및 공학 연구개발업,7011,자연과학 연구개발업,70111,"물리, 화학 및 생물학 연구개발업"
1444380,(주)에이텀,1100000000,서울특별시,1153000000,구로구,1153010200,구로동,서울특별시 구로구 디지털로31길 38-9 에이스테크노타워1차 6층 603-2호,126.8932920368,37.4860146411,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
1472930,오브젠 주식회사,1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,"서울특별시 영등포구 여의대로 14. 12층(여의도동, KT여의도타워)",126.9191397737,37.521620183,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58222,응용 소프트웨어 개발 및 공급업
1579570,시큐레터 주식회사,4100000000,경기도,4113100000,성남시 수정구,4113111600,금토동,"경기도 성남시 수정구 금토로80번길 11, 14층 1401호 &nbsp",127.0853538331,37.4061232192,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221,시스템 소프트웨어 개발 및 공급업
820389,(주)한울비앤씨,4100000000,경기도,4119200000,부천시 원미구,4119210100,원미동,경기도 부천시 조마루로385번길 92 1412호,126.7901164464,37.5007971476,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4659,기타 기계 및 장비 도매업,46591,사무용 가구 및 기기 도매업
1093007,엘에스에코에너지 주식회사,5100000000,강원특별자치도,5117000000,동해시,5117010300,송정동,"강원특별자치도 동해시 대동로 215 (송정동, 1686)",129.1201546475,37.4906526013,K,금융 및 보험업,64,금융업,649,기타 금융업,6499,그 외 기타 금융업,64992,지주회사
1203808,에이피시스템(주),4100000000,경기도,4159000000,화성시,4159013800,방교동,경기도 화성시  동탄면 동탄산단8길 15-5 &nbsp,127.0881482038,37.1731736604,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29272,디스플레이 제조용 기계 제조업
1616482,신한제10호기업인수목적 주식회사,,,,,,,서울특별시 영등포구 의사당대로 96 티피타워 32F,,,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,,
765897,한국피아이엠(주),2700000000,대구광역시,2771000000,달성군,2771025626,다사읍,대구광역시 달성군 다사읍 세천로8길 26,128.4718373168,35.8711144643,C,제조업,30,자동차 및 트레일러 제조업,303,자동차 신품 부품 제조업,3039,자동차용 기타 신품 부품 제조업,30399,그 외 자동차용 신품 부품 제조업
350312,에이치디씨랩스(주),1100000000,서울특별시,1165000000,서초구,1165010800,서초동,서울특별시 서초구 효령로 346 서초 HDC랩스 타워,127.0220158929,37.4863285574,F,건설업,42,전문직별 공사업,423,전기 및 통신 공사업,4232,통신 공사업,42322,내부 통신배선 공사업
301112,(주)삼화네트웍스,1100000000,서울특별시,1144000000,마포구,1144012700,상암동,서울특별시 마포구 매봉산로2안길 8 -,126.8948603717,37.5780832852,J,정보통신업,59,영상ㆍ오디오 기록물 제작 및 배급업,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",5912,"영화, 비디오물 및 방송프로그램 제작 관련 서비스업",59120,"영화, 비디오물 및 방송프로그램 제작 관련 서비스업"
1408999,(주)웨이버스,1100000000,서울특별시,1153000000,구로구,1153010200,구로동,"서울특별시 구로구 디지털로26길 61 1001호(구로동, 에이스하이엔드타워2차)",126.8953037846,37.4811291019,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58222,응용 소프트웨어 개발 및 공급업
1023211,와이제이링크(주),2700000000,대구광역시,2771000000,달성군,2771025626,다사읍,대구광역시 달성군 다사읍 세천로1길 110,128.4639988545,35.877723395,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29299,그 외 기타 특수목적용 기계 제조업
155258,포스코스틸리온(주),4700000000,경상북도,4711100000,포항시 남구,4711111100,장흥동,경상북도 포항시 남구  철강로 173 포스코강판주식회사,129.3643648934,35.9898228168,C,제조업,24,1차 금속 제조업,241,1차 철강 제조업,2419,기타 1차 철강 제조업,24199,그 외 기타 1차 철강 제조업
155276,(주)포스코퓨처엠,4700000000,경상북도,4711100000,포항시 남구,4711110500,청림동,경상북도 포항시 남구 신항로 110,129.4161430909,36.0015690263,C,제조업,28,전기장비 제조업,282,일차전지 및 축전지 제조업,2820,일차전지 및 축전지 제조업,28202,축전지 제조업
204208,(주)마니커,4100000000,경기도,4146300000,용인시 기흥구,4146311400,청덕동,경기도 용인시 기흥구 구성로 278 -,127.1391465931,37.2903518741,C,제조업,10,식료품 제조업,101,"도축, 육류 가공 및 저장 처리업",1012,육류 가공 및 저장 처리업,10129,육류 기타 가공 및 저장처리업 (가금류 제외)
377610,(주)세아홀딩스,1100000000,서울특별시,1144000000,마포구,1144012000,서교동,서울특별시 마포구 양화로 45,126.9139502402,37.551500803,C,제조업,24,1차 금속 제조업,241,1차 철강 제조업,2413,철강관 제조업,24133,강관 가공품 및 관 연결구류 제조업
1032413,해성디에스(주),,,,,,,경상남도 창원시 성산구 웅남로 726,,,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
1316254,에이치에스효성첨단소재(주),1100000000,서울특별시,1144000000,마포구,1144010200,공덕동,서울특별시 마포구 마포대로 119 효성빌딩,126.9516774619,37.5456391995,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,205,화학섬유 제조업,2050,화학섬유 제조업,20502,재생섬유 제조업
927558,(주)유바이오로직스,1100000000,서울특별시,1168000000,강남구,1168010400,청담동,"서울특별시 강남구 도산대로 509 13층,15층",127.0489503812,37.5247547368,C,제조업,21,의료용 물질 및 의약품 제조업,212,의약품 제조업,2123,동물용 의약품 제조업,21230,동물용 의약품 제조업
1436628,주식회사 이지스레지던스위탁관리부동산투자회사,1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,"서울특별시 영등포구 여의공원로 115, 14층",126.9262202205,37.5301063102,L,부동산업,68,부동산업,681,부동산 임대 및 공급업,6812,부동산 개발 및 공급업,68129,기타 부동산 개발 및 공급업
414540,대주이엔티(주),2800000000,인천광역시,2811000000,중구,2811012200,사동,인천광역시 중구 신포로 4 (사동) 4층,126.6238020855,37.4694462889,C,제조업,24,1차 금속 제조업,241,1차 철강 제조업,2413,철강관 제조업,24133,강관 가공품 및 관 연결구류 제조업
492894,(주)젬백스&카엘,3000000000,대전광역시,3020000000,유성구,3020014300,탑립동,대전광역시 유성구 테크노11로 58,127.4076881862,36.4134997292,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
574611,에스디엔(주),4100000000,경기도,4113100000,성남시 수정구,4113111000,오야동,경기도 성남시 수정구 대왕판교로 1281 -,127.1061653336,37.454352007,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4659,기타 기계 및 장비 도매업,46591,사무용 가구 및 기기 도매업
