BSI업종코드,SRR업종코드,계층구분코드,국내업체업종세그먼트코드,국외업체업종세그먼트코드,등록경로구분코드,등록부서코드,등록사용자ID,등록일시,수정경로구분코드,수정부서코드,수정사용자ID,수정일시,업종영문명,업종코드,업종코드버전,업종한글명,원본업종코드
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of kimchi, korean picked vegetables",10301,10,김치류 제조업,C10301
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Processing and preserving of other fruits and vegetables,10309,10,기타 과실ㆍ채소 가공 및 저장 처리업,C10309
,10,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of vegetable and animal oils and fats,104,10,동물성 및 식물성 유지 제조업,C104
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of vegetable and animal oils and fats,1040,10,동물성 및 식물성 유지 제조업,C1040
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of animal oils and fats,10401,10,동물성 유지 제조업,C10401
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of vegetable oils and fats,10402,10,식물성 유지 제조업,C10402
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of edible refined oils and processed oils,10403,10,식용 정제유 및 가공유 제조업,C10403
,10,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of dairy products and edible ice cakes,105,10,낙농제품 및 식용빙과류 제조업,C105
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of dairy products and edible ice cakes,1050,10,낙농제품 및 식용빙과류 제조업,C1050
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of liquid milk and other dairy products,10501,10,액상시유 및 기타 낙농제품 제조업,C10501
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of ice-cream and other edible ice cakes,10502,10,아이스크림 및 기타 식용빙과류 제조업,C10502
,10,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of grain mill products, starches and starch products",106,10,"곡물가공품, 전분 및 전분제품 제조업",C106
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of grain mill products,1061,10,곡물 가공품 제조업,C1061
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Polishing of cereals,10611,10,곡물 도정업,C10611
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of cereal mixes and doughs,10613,10,곡물 혼합분말 및 반죽 제조업,C10613
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other grain mill products,10619,10,기타 곡물 가공품 제조업,C10619
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of starches and starch products,1062,10,전분제품 및 당류 제조업,C1062
,A,1,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Agriculture,1,10,농업,A01
,A,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of crops,11,10,작물 재배업,A011
,A,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of cereal crops and other crops for food,111,10,곡물 및 기타 식량작물 재배업,A0111
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of cereal crops and other crops for food,1110,10,곡물 및 기타 식량작물 재배업,A01110
,A,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Growing of vegetable crops, horticultural and nursery products",112,10,"채소, 화훼작물 및 종묘 재배업",A0112
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of vegetable crops,1121,10,채소작물 재배업,A01121
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of horticultural products,1122,10,화훼작물 재배업,A01122
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of seed crops and nursery products,1123,10,종자 및 묘목 생산업,A01123
,A,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Growing of fruit, beverage and spice crops",113,10,"과실, 음료용 및 향신용 작물 재배업",A0113
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of fruit,1131,10,과실작물 재배업,A01131
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of beverage and spice crops,1132,10,음료용 및 향신용 작물 재배업,A01132
,A,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of other crops,114,10,기타 작물 재배업,A0114
,A,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of crops under cover ,115,10,시설작물 재배업,A0115
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of bean sprouts,1151,10,콩나물 재배업,A01151
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Growing of vegetable, fruit crops and horticultural products under cover",1152,10,"채소, 화훼 및 과실작물 시설 재배업",A01152
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of other crops under cover,1159,10,기타 시설작물 재배업,A01159
,A,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Raising of cattle,121,10,소 사육업,A0121
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Raising of dairy cattle,1211,10,젖소 사육업,A01211
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Raising of beef cattle,1212,10,육우 사육업,A01212
,A,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Raising of pigs,122,10,양돈업,A0122
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Raising of pigs,1220,10,양돈업,A01220
,A,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Raising of poultry and other birds,123,10,가금류 및 조류 사육업,A0123
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Raising of chickens,1231,10,양계업,A01231
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Raising of other poultry and birds,1239,10,기타 가금류 및 조류 사육업,A01239
,A,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Raising of other animals,129,10,기타 축산업,A0129
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Growing of other crops,1140,10,기타 작물 재배업,A01140
,A,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Animal production,12,10,축산업,A012
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Support activities for animal production,1420,10,축산 관련 서비스업,A01420
,A,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Afforestation,2012,10,육림업,A02012
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Milling of cereals,10612,10,곡물 제분업,C10612
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of natural processed spices and mixed condiments,10742,10,천연 및 혼합조제 조미료 제조업,C10742
,11,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of malt and malt liquors,11112,10,맥아 및 맥주 제조업,C11112
,11,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of ethyl alcohol and neutral spirits,11121,10,주정 제조업,C11121
,13,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Weaving of textiles,1321,10,직물 직조업,C1321
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Weaving of special textiles and other fabrics,13219,10,특수 직물 및 기타 직물 직조업,C13219
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other finishing of textiles and wearing apparel,13409,10,섬유제품 기타 정리 및 마무리 가공업,C13409
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of fishing nets and other products of rope or netting,13922,10,어망 및 기타 끈 가공품 제조업,C13922
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other textiles n.e.c.,13999,10,그 외 기타 분류 안된 섬유제품 제조업,C13999
,15,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of furs and leathers,15110,10,모피 및 가죽 제조업,C15110
,F,4,3,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Land subdivision with land improvement ,41210,10,지반조성 건설업,F41210
,F,4,3,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Construction of harbor and river works, waterways, dams and other water works",41223,10,"항만, 수로, 댐 및 유사 구조물 건설업",F41223
,F,4,3,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Construction of industrial plants,41225,10,산업생산시설 종합건설업,F41225
,F,4,3,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Concrete and reinforcement works,42132,10,콘크리트 및 철근 공사업,F42132
,F,4,3,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Special railway laying works,42135,10,철도궤도 전문공사업,F42135
,F,4,3,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Scaffolding and form works,42137,10,비계 및 형틀 공사업,F42137
,F,4,3,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Plumbing, heating, air conditioning works",42201,10,배관 및 냉ㆍ난방 공사업,F42201
,261,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of non-memory electronic integrated circuits,26112,10,비메모리용 및 기타 전자집적회로 제조업,C26112
,261,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of light emitting diodes,26121,10,발광 다이오드 제조업,C26121
,261,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of other diodes, transistors and similar semi-conductor devices",26129,10,기타 반도체소자 제조업,C26129
,261,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of organic light emitting diodes display components,26212,10,유기발광 표시장치 제조업,C26212
,17,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of corrugated boxes and related products,17212,10,골판지 상자 및 가공제품 제조업,C17212
,93,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Physical fitness facility operation,91132,10,체력단련시설 운영업,R91132
,15,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other footwear,15219,10,기타 신발 제조업,C15219
,15,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of parts of footwear ,1522,10,신발 부분품 제조업,C1522
,15,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of parts of footwear ,15220,10,신발 부분품 제조업,C15220
,16,1,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of wood and of products of wood and cork; except furniture ,16,10,목재 및 나무제품 제조업; 가구 제외,C16
,16,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Sawmilling and planing of wood,161,10,제재 및 목재 가공업,C161
,16,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Sawmilling and planing of wood,1610,10,제재 및 목재 가공업,C1610
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Sawmilling of wood,16101,10,일반 제재업,C16101
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of surface processing wood and woods for special purpose ,16102,10,표면 가공 목재 및 특정 목적용 제재목 제조업,C16102
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Preservation, antisepsis, painting and similar processing of wood",16103,10,"목재 보존, 방부처리, 도장 및 유사 처리업",C16103
,16,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of wood products ,162,10,나무제품 제조업,C162
,16,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of veneer sheets, plywood and densified wood ",1621,10,"박판, 합판 및 강화 목제품 제조업",C1621
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of densified and reconstituted wood,16212,10,강화 및 재생 목재 제조업,C16212
,16,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of wooden goods for construction industry,1622,10,건축용 나무제품 제조업,C1622
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of wooden doors and related products,16221,10,목재문 및 관련제품 제조업,C16221
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other wooden goods for construction industry,16229,10,기타 건축용 나무제품 제조업,C16229
,16,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of wooden containers, drums and load boards",1623,10,"목재 상자, 드럼 및 적재판 제조업",C1623
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of wooden pallets and other load boards,16231,10,목재 깔판류 및 기타 적재판 제조업,C16231
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of wooden packing boxes, drums and similar containers ",16232,10,"목재 포장용 상자, 드럼 및 유사용기 제조업",C16232
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of medical appliances,46592,10,의료기기 도매업,G46592
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of precision and scientific instruments and equipment,46593,10,정밀기기 및 과학기기 도매업,G46593
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of transport equipment,46594,10,수송용 운송장비 도매업,G46594
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of other machinery and equipment n.e.c.,46599,10,그 외 기타 기계 및 장비 도매업,G46599
,46,2,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Wholesale of construction materials, hardware and heating and air conditioning equipment",466,10,"건축자재, 철물 및 난방장치 도매업",G466
,46,3,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of construction materials,4661,10,일반 건축자재 도매업,G4661
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of wood and wooden goods for construction industry,46611,10,원목 및 건축관련 목제품 도매업,G46611
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Wholesale of gravel, bricks and cement",46612,10,"골재, 벽돌 및 시멘트 도매업",G46612
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Wholesale of glass, windows and doors",46613,10,유리 및 창호 도매업,G46613
,46,3,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Wholesale of hardware, handtools and heating and air conditioning equipment",4662,10,"냉.난방장치 및 철물, 수공구 도매업",G4662
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of plumbing and heating and air conditioning equipment,46621,10,배관 및 냉ㆍ난방장치 도매업,G46621
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Wholesale of hardware, metal fastener and handtools",46622,10,"철물, 금속 파스너 및 수공구 도매업",G46622
,46,3,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of other construction materials,4669,10,기타 건축자재 도매업,G4669
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of paint,46691,10,도료 도매업,G46691
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of wallpaper and floor coverings,46692,10,벽지 및 장판류 도매업,G46692
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of other construction materials n.e.c.,46699,10,그 외 기타 건축자재 도매업,G46699
,46,2,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other specialized wholesale,467,10,기타 전문 도매업,G467
,46,3,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Wholesale of solid, liquid and gaseous fuels and related products",4671,10,"연료, 연료용 광물 및 관련제품 도매업",G4671
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of solid fuels and related products,46711,10,고체연료 및 관련제품 도매업,G46711
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of liquid fuels and related products,46712,10,액체연료 및 관련제품 도매업,G46712
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of gaseous fuels and related products,46713,10,기체연료 및 관련제품 도매업,G46713
,P,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Junior technical and vocational colleges,85301,10,전문대학,P85301
,P,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Universities,85302,10,대학교,P85302
,P,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Graduate schools,85303,10,대학원,P85303
,P,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Special schools, foreign schools, alternative schools",854,10,"특수학교, 외국인학교 및 대안학교",P854
